timestamp,SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
2020-04-19 06:00:00,19-Apr-2020,18.50,19296.17,20095.67,17333.75,1339.67,6527.00,4135.67,13080.00,0.00,187.33,1369.17,0.00,610.00,163.83,-80.67,604.17,0.00,0.00
2020-04-19 12:00:00,19-Apr-2020,30.50,19258.33,21223.42,17282.67,2434.33,6527.00,7418.33,13080.00,0.00,995.00,700.33,0.00,418.67,-182.33,-272.17,405.08,0.00,0.00
2020-04-19 18:00:00,19-Apr-2020,42.50,24619.08,25523.50,22477.42,2037.75,6527.00,390.00,13080.00,0.00,94.08,1466.42,0.00,677.58,-56.58,-209.92,686.83,0.00,0.00
2020-04-20 00:00:00,20-Apr-2020,6.50,18382.92,20402.92,16711.50,2120.33,6527.00,0.08,13080.00,0.00,541.42,149.42,0.00,38.25,-299.83,-518.75,237.25,0.00,0.00
2020-04-20 06:00:00,20-Apr-2020,18.50,21028.42,23526.42,19010.58,2769.67,6527.00,4680.33,13080.00,0.00,408.75,-215.92,0.00,-628.42,-267.33,-293.83,604.50,0.00,0.00
2020-04-20 12:00:00,20-Apr-2020,30.50,19294.33,23196.08,17429.92,3803.08,6527.00,7595.83,13080.00,0.00,1062.50,-412.33,0.00,-318.58,-448.92,-528.42,592.42,0.00,0.00
2020-04-20 18:00:00,20-Apr-2020,42.50,24958.50,25912.00,22873.58,2807.50,6527.00,405.67,13080.00,0.00,12.17,1428.92,0.00,238.08,-234.50,-125.33,676.75,0.00,0.00
2020-04-21 00:00:00,21-Apr-2020,6.50,18266.25,20147.42,16538.83,2461.92,6527.00,0.08,13080.00,0.00,267.08,26.33,0.00,-428.92,-323.17,-140.50,17.75,0.00,0.00
2020-04-21 06:00:00,21-Apr-2020,18.50,20643.17,23438.92,18682.75,3006.92,6527.00,4584.92,13080.00,0.00,473.75,-505.25,0.00,-348.25,-427.75,-405.33,693.58,0.00,0.00
2020-04-21 12:00:00,21-Apr-2020,30.50,19266.58,22762.42,17533.33,3860.58,6527.00,7463.33,13080.00,0.00,631.08,-542.25,0.00,-304.42,-452.08,-535.58,683.75,0.00,0.00
2020-04-21 18:00:00,21-Apr-2020,42.50,25136.58,26519.08,23125.33,2473.75,6527.00,406.17,13080.00,0.00,56.92,1550.83,0.00,442.42,-411.33,-414.25,785.17,0.00,0.00
2020-04-22 00:00:00,22-Apr-2020,6.50,18986.58,20846.50,17356.83,1845.83,6527.00,0.17,13080.00,0.00,448.50,885.58,0.00,-26.08,-329.33,-474.50,319.17,0.00,0.00
2020-04-22 06:00:00,22-Apr-2020,18.50,21174.42,22180.83,19089.25,1892.42,6527.00,4566.67,13080.00,0.00,17.75,357.50,0.00,312.92,-42.50,-9.25,662.00,0.00,0.00
2020-04-22 12:00:00,22-Apr-2020,30.50,20366.08,22318.50,18271.25,2298.00,6527.00,7218.33,13080.00,0.00,65.33,-32.50,0.00,236.67,-407.83,-502.92,730.92,0.00,0.00
2020-04-22 18:00:00,22-Apr-2020,42.50,25894.42,26642.50,23569.00,1502.83,6527.00,337.33,13080.00,0.00,13.50,1492.33,0.00,811.92,-201.08,-31.08,804.83,0.00,0.00
2020-04-23 00:00:00,23-Apr-2020,6.50,19729.25,20520.58,17869.58,948.42,6527.00,0.33,13080.00,0.00,83.25,777.75,0.00,527.17,-166.25,-4.75,678.83,0.00,0.00
2020-04-23 06:00:00,23-Apr-2020,18.50,22496.75,23541.33,20092.58,787.58,6527.00,4306.50,13080.00,0.00,36.50,1636.08,0.00,733.00,-249.67,-184.75,828.17,0.00,0.00
2020-04-23 12:00:00,23-Apr-2020,30.50,22122.00,23565.42,19598.33,706.25,6527.00,6715.83,13080.00,0.00,87.50,1804.75,0.00,785.42,-351.50,-504.42,908.67,0.00,0.00
2020-04-23 18:00:00,23-Apr-2020,42.50,26724.00,27755.08,24151.25,547.25,6527.00,320.75,13080.00,0.00,13.67,1955.33,0.00,674.08,-367.00,-150.42,946.67,0.00,0.00
2020-04-24 00:00:00,24-Apr-2020,6.50,19948.58,21523.33,17923.58,406.08,6527.00,0.67,13080.00,0.00,422.50,1608.17,0.00,707.67,-278.25,-374.00,803.75,0.00,0.00
2020-04-24 06:00:00,24-Apr-2020,18.50,22502.58,23610.58,19989.42,332.92,6527.00,4403.67,13080.00,0.00,60.17,1772.42,0.00,720.58,-303.08,-210.75,867.42,0.00,0.00
2020-04-24 12:00:00,24-Apr-2020,30.50,21395.08,22929.42,18957.83,521.33,6527.00,6929.17,13080.00,0.00,138.75,1855.08,0.00,913.33,-431.00,-464.58,928.17,0.00,0.00
2020-04-24 18:00:00,24-Apr-2020,42.50,26075.58,26993.08,23604.17,560.00,6527.00,354.08,13080.00,0.00,10.42,1955.17,0.00,956.92,-345.17,-61.92,946.25,0.00,0.00
2020-04-25 00:00:00,25-Apr-2020,6.50,19306.92,20452.17,17394.17,504.83,6527.00,0.00,13080.00,0.00,7.00,1459.25,0.00,728.17,-222.58,-415.67,732.75,0.00,0.00
2020-04-25 06:00:00,25-Apr-2020,18.50,20795.08,21644.00,18543.33,472.83,6527.00,2875.58,13080.00,0.00,13.33,1474.50,0.00,740.92,-146.25,-180.33,739.83,0.00,0.00
2020-04-25 12:00:00,25-Apr-2020,30.50,19803.08,20972.92,17493.92,536.75,6527.00,6909.17,13080.00,0.00,60.83,1423.58,0.00,811.50,-272.33,-335.17,812.08,0.00,0.00
2020-04-25 18:00:00,25-Apr-2020,42.50,25370.92,25891.83,22984.17,414.67,6527.00,380.75,13080.00,0.00,8.92,1905.17,0.00,949.92,209.33,-4.08,950.83,0.00,0.00
2020-04-26 00:00:00,26-Apr-2020,6.50,18924.17,19542.83,17129.25,380.67,6527.00,0.67,13080.00,0.00,22.17,1416.00,0.00,711.75,36.50,-17.75,710.83,0.00,0.00
2020-04-26 06:00:00,26-Apr-2020,18.50,19138.83,19744.33,17158.33,617.33,6527.00,4129.75,13080.00,0.00,56.17,1480.17,0.00,646.42,140.67,-10.50,696.58,0.00,0.00
2020-04-26 12:00:00,26-Apr-2020,30.50,21117.42,22211.58,18971.42,1229.83,6527.00,6025.00,13080.00,0.00,22.92,763.17,0.00,597.08,-287.50,-282.58,700.58,0.00,0.00
2020-04-26 18:00:00,26-Apr-2020,42.50,25211.00,25737.25,22986.67,832.83,6527.00,292.25,13080.00,0.00,10.33,1798.42,0.00,897.25,9.17,234.58,898.58,0.00,0.00
2020-04-27 00:00:00,27-Apr-2020,6.50,19095.42,20099.58,17255.67,529.83,6527.00,0.50,13080.00,0.00,14.50,1414.00,0.00,708.50,-219.83,-271.83,693.00,0.00,0.00
2020-04-27 06:00:00,27-Apr-2020,18.50,24444.33,25350.75,22032.50,463.00,6527.00,2804.33,13080.00,0.00,8.83,1861.83,0.00,827.33,-313.67,-57.58,929.58,0.00,0.00
2020-04-27 12:00:00,27-Apr-2020,30.50,25507.08,26755.50,22900.17,658.42,6527.00,4565.83,13080.00,0.00,7.33,1979.50,0.00,995.33,-447.25,-295.83,993.75,0.00,0.00
2020-04-27 18:00:00,27-Apr-2020,42.50,26963.67,27917.17,24480.00,725.42,6527.00,250.08,13080.00,0.00,9.83,1955.17,0.00,778.58,-355.33,-90.33,943.00,0.00,0.00
2020-04-28 00:00:00,28-Apr-2020,6.50,19744.00,21197.42,17844.75,878.83,6527.00,0.33,13080.00,0.00,326.58,1590.33,0.00,574.33,-299.42,-305.00,796.00,0.00,0.00
2020-04-28 06:00:00,28-Apr-2020,18.50,26482.25,27821.08,24025.58,1178.17,6527.00,920.25,13080.00,0.00,8.08,1935.50,0.00,442.67,-388.50,-289.25,958.50,0.00,0.00
2020-04-28 12:00:00,28-Apr-2020,30.50,30437.50,31542.75,27716.00,1064.83,6527.00,1454.33,13080.00,0.00,7.25,2003.58,0.00,998.42,-434.67,-163.33,1006.00,0.00,0.00
2020-04-28 18:00:00,28-Apr-2020,42.50,29318.92,30129.08,26629.42,597.00,6527.00,88.17,13080.00,0.00,8.75,1938.00,0.00,995.83,-294.67,12.17,977.33,0.00,0.00
2020-04-29 00:00:00,29-Apr-2020,6.50,21068.92,21951.08,19011.17,488.33,6527.00,0.08,13080.00,0.00,305.92,1507.83,0.00,445.92,158.92,133.67,756.08,0.00,0.00
2020-04-29 06:00:00,29-Apr-2020,18.50,25847.25,26387.83,23388.00,1260.42,6527.00,1774.33,13080.00,0.00,11.08,1919.67,0.00,473.08,243.92,504.00,956.42,0.00,0.00
2020-04-29 12:00:00,29-Apr-2020,30.50,27123.92,27672.50,24606.83,2515.92,6527.00,3109.17,13080.00,0.00,9.42,1774.75,0.00,688.83,21.83,205.17,910.00,0.00,0.00
2020-04-29 18:00:00,29-Apr-2020,42.50,27200.58,27971.33,24695.25,2079.58,6527.00,250.83,13080.00,0.00,9.58,1782.33,0.00,863.42,-239.08,-20.67,891.83,0.00,0.00
2020-04-30 00:00:00,30-Apr-2020,6.50,19212.67,21397.42,17326.25,1903.67,6527.00,0.83,13080.00,0.00,924.92,1367.00,0.00,266.83,-351.75,-305.67,686.58,0.00,0.00
2020-04-30 06:00:00,30-Apr-2020,18.50,24333.00,25291.58,21898.42,2021.83,6527.00,2434.67,13080.00,0.00,79.17,1630.50,0.00,492.17,-122.00,-188.58,816.17,0.00,0.00
2020-04-30 12:00:00,30-Apr-2020,30.50,27241.67,27758.67,24460.83,2044.83,6527.00,3398.33,13080.00,0.00,15.50,1836.25,0.00,805.42,4.08,271.50,895.50,0.00,0.00
2020-04-30 18:00:00,30-Apr-2020,42.50,28010.25,28529.42,25343.42,1437.58,6527.00,288.08,13080.00,0.00,13.83,1911.42,0.00,926.00,216.75,65.00,964.67,0.00,0.00
2020-05-01 00:00:00,01-May-2020,6.50,20229.33,20977.25,18214.67,1227.50,6527.00,0.67,13080.00,0.00,137.42,1368.00,0.00,690.42,-80.92,-14.42,688.08,0.00,0.00
2020-05-01 06:00:00,01-May-2020,18.50,24069.25,24602.67,21557.00,1350.92,6527.00,3143.17,13080.00,0.00,10.75,1631.00,0.00,753.75,56.58,22.33,817.75,0.00,0.00
2020-05-01 12:00:00,01-May-2020,30.50,24313.92,24899.58,21835.58,1841.17,6527.00,5059.17,13080.00,0.00,11.75,1638.42,0.00,471.92,183.00,87.08,861.75,0.00,0.00
2020-05-01 18:00:00,01-May-2020,42.50,26497.58,27007.92,24092.08,1424.08,6527.00,352.42,13080.00,0.00,10.33,1833.00,0.00,916.58,311.50,301.08,915.75,0.00,0.00
2020-05-02 00:00:00,02-May-2020,6.50,19510.75,20758.17,17823.08,1522.42,6527.00,2.33,13080.00,0.00,645.42,1132.67,0.00,665.58,-74.42,23.75,683.83,0.00,0.00
2020-05-02 06:00:00,02-May-2020,18.50,20000.83,21332.17,18057.42,1514.33,6527.00,4065.33,13080.00,0.00,217.08,616.08,0.00,642.67,-360.58,-253.67,710.50,0.00,0.00
2020-05-02 12:00:00,02-May-2020,30.50,21253.25,22252.42,18934.00,1073.08,6527.00,5799.17,13080.00,0.00,9.92,1414.58,0.00,835.92,-429.25,-60.00,836.17,0.00,0.00
2020-05-02 18:00:00,02-May-2020,42.50,25913.92,26538.42,23475.33,455.67,6527.00,374.83,13080.00,0.00,9.58,1887.83,0.00,943.25,-91.67,-12.83,942.83,0.00,0.00
2020-05-03 00:00:00,03-May-2020,6.50,19642.33,20333.42,17635.67,309.17,6527.00,0.67,13080.00,0.00,19.00,1457.00,0.00,733.67,-162.58,0.00,733.42,0.00,0.00
2020-05-03 06:00:00,03-May-2020,18.50,21445.58,22412.50,19178.17,289.33,6527.00,1977.42,13080.00,0.00,23.92,1588.00,0.00,796.25,-342.83,-89.92,796.67,0.00,0.00
2020-05-03 12:00:00,03-May-2020,30.50,26126.33,27087.50,23604.42,487.17,6527.00,2789.17,13080.00,0.00,12.25,1887.00,0.00,945.42,-358.08,-91.83,944.50,0.00,0.00
2020-05-03 18:00:00,03-May-2020,42.50,26231.75,26864.58,23740.83,434.42,6527.00,140.42,13080.00,0.00,11.42,1856.08,0.00,865.50,-109.25,12.92,930.92,0.00,0.00
2020-05-04 00:00:00,04-May-2020,6.50,19806.42,20657.67,17925.33,524.92,6527.00,2.75,13080.00,0.00,352.25,1409.75,0.00,641.83,193.50,234.08,708.92,0.00,0.00
2020-05-04 06:00:00,04-May-2020,18.50,23753.25,24262.75,21461.75,906.08,6527.00,3276.67,13080.00,0.00,10.50,1655.42,0.00,642.42,197.00,499.83,824.92,0.00,0.00
2020-05-04 12:00:00,04-May-2020,30.50,23822.08,24331.33,21303.50,1551.33,6527.00,5172.50,13080.00,0.00,10.25,1737.67,0.00,868.75,176.17,494.42,869.67,0.00,0.00
2020-05-04 18:00:00,04-May-2020,42.50,25480.92,26005.67,23068.92,1852.50,6527.00,444.17,13080.00,0.00,25.75,1633.33,0.00,794.83,226.92,504.00,818.25,0.00,0.00
2020-05-05 00:00:00,05-May-2020,6.50,18629.33,20224.00,16728.83,1765.92,6527.00,5.75,13080.00,0.00,975.25,1239.33,0.00,-9.08,358.50,504.00,504.08,0.00,0.00
2020-05-05 06:00:00,05-May-2020,18.50,22674.25,23187.67,20270.08,1887.42,6527.00,3746.08,13080.00,0.00,13.67,1449.67,0.00,545.83,353.92,504.00,702.33,0.00,0.00
2020-05-05 12:00:00,05-May-2020,30.50,22643.33,23160.25,20168.83,1872.33,6527.00,6646.67,13080.00,0.00,16.92,1571.67,0.00,789.50,338.50,504.00,787.42,0.00,0.00
2020-05-05 18:00:00,05-May-2020,42.50,26556.58,27078.75,24062.08,1304.00,6527.00,456.42,13080.00,0.00,22.17,1747.33,0.00,874.83,390.17,503.75,874.58,0.00,0.00
2020-05-06 00:00:00,06-May-2020,6.50,20112.33,20855.92,18142.08,928.42,6527.00,7.58,13080.00,0.00,243.58,1391.17,0.00,695.67,398.00,414.92,669.33,0.00,0.00
2020-05-06 06:00:00,06-May-2020,18.50,22705.83,23214.42,20213.25,760.08,6527.00,5035.17,13080.00,0.00,8.58,1606.33,0.00,803.75,284.08,492.50,804.33,0.00,0.00
2020-05-06 12:00:00,06-May-2020,30.50,21502.58,22026.92,19046.50,737.08,6527.00,7650.83,13080.00,0.00,7.83,1728.92,0.00,856.67,68.08,480.42,846.33,0.00,0.00
2020-05-06 18:00:00,06-May-2020,42.50,26723.42,27242.67,24247.58,595.67,6527.00,514.92,13080.00,0.00,11.08,1913.50,0.00,974.08,214.75,497.50,962.00,0.00,0.00
2020-05-07 00:00:00,07-May-2020,6.50,20124.75,20631.75,18203.33,592.58,6527.00,8.17,13080.00,0.00,7.00,1473.92,0.00,736.67,392.92,465.75,743.25,0.00,0.00
2020-05-07 06:00:00,07-May-2020,18.50,22619.00,23289.17,20272.50,576.92,6527.00,4390.50,13080.00,0.00,19.00,1140.33,0.00,528.25,339.50,333.58,843.25,0.00,0.00
2020-05-07 12:00:00,07-May-2020,30.50,22162.17,23243.25,19729.67,889.25,6527.00,6488.33,13080.00,0.00,14.67,416.75,0.00,340.17,-136.58,-3.08,874.92,0.00,0.00
2020-05-07 18:00:00,07-May-2020,42.50,25987.58,26540.58,23595.83,633.00,6527.00,423.00,13080.00,0.00,9.25,1921.92,0.00,987.75,-1.50,-1.08,945.25,0.00,0.00
2020-05-08 00:00:00,08-May-2020,6.50,19145.25,19651.08,17319.00,451.25,6527.00,7.75,13080.00,0.00,5.83,1411.58,0.00,705.75,279.08,0.00,707.08,0.00,0.00
2020-05-08 06:00:00,08-May-2020,18.50,20390.42,21259.58,18094.42,371.33,6527.00,3733.42,13080.00,0.00,9.17,1624.00,0.00,821.58,-267.17,-51.83,812.75,0.00,0.00
2020-05-08 12:00:00,08-May-2020,30.50,20363.58,21408.25,17936.25,573.50,6527.00,6179.17,13080.00,0.00,24.33,1738.17,0.00,845.50,-325.83,-194.50,893.33,0.00,0.00
2020-05-08 18:00:00,08-May-2020,42.50,24736.75,25384.33,22286.33,336.67,6527.00,420.33,13080.00,0.00,9.75,1888.67,0.00,796.75,-107.67,-12.83,959.00,0.00,0.00
2020-05-09 00:00:00,09-May-2020,6.50,18683.25,19407.83,16735.42,268.50,6527.00,7.83,13080.00,0.00,224.58,1458.92,0.00,733.83,259.42,0.00,730.17,0.00,0.00
2020-05-09 06:00:00,09-May-2020,18.50,18146.00,18938.83,15927.42,327.50,6527.00,4598.83,13080.00,0.00,183.67,1570.50,0.00,787.50,3.08,23.17,786.42,0.00,0.00
2020-05-09 12:00:00,09-May-2020,30.50,19261.58,20357.75,16936.92,762.25,6527.00,5992.50,13080.00,0.00,149.67,1181.83,0.00,786.67,-374.33,-72.17,836.83,0.00,0.00
2020-05-09 18:00:00,09-May-2020,42.50,23897.25,24427.25,21816.08,1106.00,6527.00,398.25,13080.00,0.00,10.67,1756.25,0.00,878.83,38.08,204.58,877.42,0.00,0.00
2020-05-10 00:00:00,10-May-2020,6.50,17081.75,18242.67,16004.33,1952.08,6527.00,3.75,13080.00,0.00,170.08,1149.25,0.00,-147.67,100.75,186.33,206.33,0.00,0.00
2020-05-10 06:00:00,10-May-2020,18.50,17222.75,20071.58,16055.08,3490.58,6527.00,2389.33,13080.00,0.00,215.83,-1333.92,0.00,-400.42,72.75,286.08,-396.92,0.00,0.00
2020-05-10 12:00:00,10-May-2020,30.50,22845.92,24201.33,21070.08,4348.92,6527.00,2273.33,13080.00,0.00,35.92,-220.92,0.00,17.83,93.08,268.42,142.58,0.00,0.00
2020-05-10 18:00:00,10-May-2020,42.50,23276.92,24044.75,21236.67,3513.58,6527.00,242.33,13080.00,0.00,58.00,1069.58,0.00,220.17,218.25,398.17,296.75,0.00,0.00
2020-05-11 00:00:00,11-May-2020,6.50,17277.83,20375.50,15605.67,2653.50,6527.00,8.75,13080.00,0.00,655.92,-975.25,0.00,-444.42,-215.67,-104.75,-13.67,0.00,0.00
2020-05-11 06:00:00,11-May-2020,18.50,21646.17,23098.83,19339.75,3103.50,6527.00,3940.58,13080.00,0.00,184.08,313.17,0.00,-610.58,313.67,298.58,377.00,0.00,0.00
2020-05-11 12:00:00,11-May-2020,30.50,23367.67,24469.58,20788.42,3069.92,6527.00,5851.67,13080.00,0.00,142.50,84.25,0.00,25.17,135.08,86.17,467.92,0.00,0.00
2020-05-11 18:00:00,11-May-2020,42.50,26920.08,27429.08,24598.50,1837.25,6527.00,505.00,13080.00,0.00,9.00,1331.33,0.00,813.42,262.08,34.75,837.67,0.00,0.00
2020-05-12 00:00:00,12-May-2020,6.50,20523.58,21117.25,18879.00,1250.67,6527.00,14.50,13080.00,0.00,81.25,1398.50,0.00,705.00,57.67,-0.08,701.50,0.00,0.00
2020-05-12 06:00:00,12-May-2020,18.50,23751.00,24735.92,21528.08,1260.00,6527.00,4360.67,13080.00,0.00,136.67,1721.58,0.00,760.17,-246.42,-69.25,851.75,0.00,0.00
2020-05-12 12:00:00,12-May-2020,30.50,24789.83,25941.08,22849.33,1946.33,6527.00,4950.00,13080.00,0.00,5.25,1638.08,0.00,579.17,-447.83,-199.67,708.50,0.00,0.00
2020-05-12 18:00:00,12-May-2020,42.50,26874.50,27500.33,24524.75,1505.25,6527.00,377.83,13080.00,0.00,8.58,1921.50,0.00,757.17,-102.25,7.42,946.00,0.00,0.00
2020-05-13 00:00:00,13-May-2020,6.50,20174.08,21056.92,18211.08,1031.75,6527.00,9.08,13080.00,0.00,156.83,1441.42,0.00,41.83,-112.58,5.50,642.00,0.00,0.00
2020-05-13 06:00:00,13-May-2020,18.50,23771.42,24621.42,21255.83,1484.17,6527.00,3659.33,13080.00,0.00,20.50,1786.33,0.00,381.83,-34.08,61.00,899.33,0.00,0.00
2020-05-13 12:00:00,13-May-2020,30.50,25101.67,25919.00,22319.17,1890.00,6527.00,4990.00,13080.00,0.00,8.17,1548.25,0.00,848.42,-225.00,-76.83,864.33,0.00,0.00
2020-05-13 18:00:00,13-May-2020,42.50,27606.00,28127.17,24912.25,1209.42,6527.00,502.08,13080.00,0.00,20.83,1422.75,0.00,755.42,95.67,3.92,943.00,0.00,0.00
2020-05-14 00:00:00,14-May-2020,6.50,21001.92,21864.25,18963.92,950.83,6527.00,16.42,13080.00,0.00,78.75,1368.83,0.00,688.08,-170.50,-115.08,678.83,0.00,0.00
2020-05-14 06:00:00,14-May-2020,18.50,23673.33,24622.00,21359.17,1252.83,6527.00,4507.25,13080.00,0.00,7.17,1736.92,0.00,868.58,-206.33,-214.50,868.58,0.00,0.00
2020-05-14 12:00:00,14-May-2020,30.50,23124.83,24333.00,20845.58,1631.58,6527.00,6825.83,13080.00,0.00,7.83,1656.33,0.00,813.67,-314.00,-387.92,893.50,0.00,0.00
2020-05-14 18:00:00,14-May-2020,42.50,26784.17,27318.92,24491.67,1317.92,6527.00,591.17,13080.00,0.00,9.50,1447.92,0.00,741.00,90.33,2.58,746.92,0.00,0.00
2020-05-15 00:00:00,15-May-2020,6.50,20542.83,21241.42,18675.67,969.25,6527.00,17.17,13080.00,0.00,114.42,1408.42,0.00,686.67,-65.75,0.00,708.00,0.00,0.00
2020-05-15 06:00:00,15-May-2020,18.50,23271.75,23987.17,21117.25,1319.17,6527.00,4425.92,13080.00,0.00,14.25,1691.00,0.00,859.67,-144.83,-15.42,867.42,0.00,0.00
2020-05-15 12:00:00,15-May-2020,30.50,22656.00,23622.00,20606.42,1938.08,6527.00,6131.67,13080.00,0.00,11.08,1713.58,0.00,831.25,-328.83,-126.08,846.17,0.00,0.00
2020-05-15 18:00:00,15-May-2020,42.50,25455.58,25984.25,23441.67,1539.58,6527.00,541.50,13080.00,0.00,11.58,1548.42,0.00,813.92,73.33,0.00,901.75,0.00,0.00
2020-05-16 00:00:00,16-May-2020,6.50,19033.75,20001.92,17570.75,1264.08,6527.00,12.33,13080.00,0.00,286.92,1296.00,0.00,663.92,-129.75,-45.67,687.83,0.00,0.00
2020-05-16 06:00:00,16-May-2020,18.50,19708.67,20271.83,18087.17,1623.25,6527.00,3672.92,13080.00,0.00,49.00,1213.50,0.00,680.17,57.58,-0.92,621.08,0.00,0.00
2020-05-16 12:00:00,16-May-2020,30.50,20649.08,21209.50,18805.17,2131.67,6527.00,4969.17,13080.00,0.00,20.58,1200.58,0.00,753.00,116.25,4.75,605.42,0.00,0.00
2020-05-16 18:00:00,16-May-2020,42.50,24732.58,25241.50,22593.33,1226.33,6527.00,403.08,13080.00,0.00,8.92,1722.58,0.00,829.33,291.08,263.67,862.58,0.00,0.00
2020-05-17 00:00:00,17-May-2020,6.50,18436.08,19029.08,16870.42,1020.25,6527.00,11.17,13080.00,0.00,76.25,782.08,0.00,474.17,194.67,-0.83,644.17,0.00,0.00
2020-05-17 06:00:00,17-May-2020,18.50,18516.33,19053.08,16839.83,1583.75,6527.00,3589.83,13080.00,0.00,35.33,1007.83,0.00,596.67,218.42,320.17,686.50,0.00,0.00
2020-05-17 12:00:00,17-May-2020,30.50,20072.67,21133.83,18011.50,2398.17,6527.00,5613.33,13080.00,0.00,529.17,1463.42,0.00,654.33,109.83,181.50,718.75,0.00,0.00
2020-05-17 18:00:00,17-May-2020,42.50,23885.83,24417.58,21820.17,1557.17,6527.00,440.00,13080.00,0.00,31.75,1493.75,0.00,786.50,212.50,504.00,785.92,0.00,0.00
2020-05-18 00:00:00,18-May-2020,6.50,17465.00,18928.17,16188.17,1868.67,6527.00,9.17,13080.00,0.00,577.25,202.00,0.00,-15.50,132.83,291.08,-55.00,0.00,0.00
2020-05-18 06:00:00,18-May-2020,18.50,21198.42,22412.50,19357.33,2492.50,6527.00,4210.50,13080.00,0.00,53.58,544.67,0.00,360.42,-208.50,-326.67,448.17,0.00,0.00
2020-05-18 12:00:00,18-May-2020,30.50,22630.67,23867.75,20527.83,2545.58,6527.00,5743.33,13080.00,0.00,187.17,1493.75,0.00,509.08,-64.83,-432.83,417.08,0.00,0.00
2020-05-18 18:00:00,18-May-2020,42.50,25822.08,26341.92,23507.92,1379.25,6527.00,377.92,13080.00,0.00,19.00,1739.08,0.00,728.67,212.08,360.33,868.50,0.00,0.00
2020-05-19 00:00:00,19-May-2020,6.50,18780.00,19691.50,17069.67,1155.92,6527.00,5.42,13080.00,0.00,372.08,1352.17,0.00,320.08,325.42,186.92,641.67,0.00,0.00
2020-05-19 06:00:00,19-May-2020,18.50,23062.08,23571.58,20873.83,1246.58,6527.00,3109.58,13080.00,0.00,9.50,1631.25,0.00,792.67,270.17,167.33,816.17,0.00,0.00
2020-05-19 12:00:00,19-May-2020,30.50,23255.83,24055.58,20933.92,1453.17,6527.00,6061.67,13080.00,0.00,13.17,1787.42,0.00,853.92,-226.08,-55.83,881.92,0.00,0.00
2020-05-19 18:00:00,19-May-2020,42.50,26479.33,26999.33,24105.67,631.75,6527.00,532.58,13080.00,0.00,8.42,1884.83,0.00,641.50,192.83,33.00,953.67,0.00,0.00
2020-05-20 00:00:00,20-May-2020,6.50,19628.92,20331.25,17816.75,452.50,6527.00,18.25,13080.00,0.00,172.83,1508.75,0.00,530.75,152.33,59.50,752.75,0.00,0.00
2020-05-20 06:00:00,20-May-2020,18.50,22480.25,22987.00,20260.50,658.58,6527.00,4801.17,13080.00,0.00,6.75,1477.25,0.00,628.58,291.33,499.00,780.50,0.00,0.00
2020-05-20 12:00:00,20-May-2020,30.50,21851.92,22357.33,19669.58,1278.92,6527.00,7381.67,13080.00,0.00,5.42,1414.08,0.00,434.17,132.75,477.67,788.25,0.00,0.00
2020-05-20 18:00:00,20-May-2020,42.50,25849.83,26466.75,23806.67,1233.00,6527.00,599.83,13080.00,0.00,8.17,1799.33,0.00,297.33,54.67,197.67,898.58,0.00,0.00
2020-05-21 00:00:00,21-May-2020,6.50,18846.83,20380.50,17228.00,1032.33,6527.00,26.42,13080.00,0.00,650.17,1110.17,0.00,241.92,-306.08,-59.42,537.00,0.00,0.00
2020-05-21 06:00:00,21-May-2020,18.50,22646.67,23442.83,20338.58,894.83,6527.00,4115.58,13080.00,0.00,41.92,1596.42,0.00,796.42,-200.58,-38.25,810.50,0.00,0.00
2020-05-21 12:00:00,21-May-2020,30.50,22460.67,22985.83,20090.83,868.58,6527.00,7026.67,13080.00,0.00,5.58,1669.58,0.00,773.75,193.58,173.17,784.17,0.00,0.00
2020-05-21 18:00:00,21-May-2020,42.50,26023.75,26555.92,23722.25,1157.17,6527.00,453.33,13080.00,0.00,32.17,1635.08,0.00,458.92,228.00,504.00,600.92,0.00,0.00
2020-05-22 00:00:00,22-May-2020,6.50,16889.33,19385.58,15817.50,2738.67,6527.00,3.17,13080.00,0.00,419.00,-356.67,0.00,-406.33,71.00,473.67,-365.33,0.00,0.00
2020-05-22 06:00:00,22-May-2020,18.50,19521.33,22204.08,18495.58,4395.42,6527.00,3358.58,13080.00,0.00,193.17,-411.00,0.00,-688.50,47.42,484.75,-681.25,0.00,0.00
2020-05-22 12:00:00,22-May-2020,30.50,18226.33,22313.08,16863.83,5136.83,6527.00,7005.83,13080.00,0.00,531.58,-1353.25,0.00,-738.58,-193.83,435.83,-755.67,0.00,0.00
2020-05-22 18:00:00,22-May-2020,42.50,21510.58,24016.42,20375.17,4327.75,6527.00,597.42,13080.00,0.00,23.92,-837.58,0.00,-637.83,81.00,504.00,-506.50,0.00,0.00
2020-05-23 00:00:00,23-May-2020,6.50,16043.33,19937.92,15131.50,4069.00,6527.00,22.17,13080.00,0.00,551.75,-1379.25,0.00,-538.25,-140.67,-67.83,-597.58,0.00,0.00
